u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y
3	6	0.612245	1.224490	0.000000	4.000000	-3.000000	0.610370	-1.004055	5.241765
4	6	0.816327	1.224490	0.000000	4.000000	-3.000000	-0.020902	-0.095464	-0.009093
5	6	1.020408	1.224490	0.000000	4.000000	-3.000000	0.117327	-1.776246	5.586169
6	6	1.224490	1.224490	0.000000	4.000000	-3.000000	1.277665	-0.080600	5.140579
7	6	1.428571	1.224490	0.000000	4.000000	-3.000000	-0.591571	-0.833056	-0.078997
8	6	1.632653	1.224490	0.000000	4.000000	-3.000000	0.547097	0.915390	-0.769661
9	6	1.836735	1.224490	0.000000	4.000000	-3.000000	-0.202193	-0.549540	0.627970
10	6	2.040816	1.224490	0.000000	4.000000	-3.000000	-0.217681	-0.116766	-0.732307
11	6	2.244898	1.224490	0.000000	4.000000	-3.000000	1.098777	-0.635558	6.089901
12	6	2.448980	1.224490	0.000000	4.000000	-3.000000	0.825416	1.738851	-2.126769
13	6	2.653061	1.224490	0.000000	4.000000	-3.000000	0.813510	-0.321243	4.005887
14	6	2.857143	1.224490	1.000000	2.000000	-3.000000	1.305479	1.832557	-2.098593
15	6	3.061224	1.224490	1.000000	2.000000	-3.000000	0.021004	0.814152	-1.612327
16	6	3.265306	1.224490	1.000000	2.000000	-0.500000	0.681953	0.482067	1.910993
17	6	3.469388	1.224490	1.000000	2.000000	-0.500000	-0.310267	0.368733	-0.016780
18	6	3.673469	1.224490	1.000000	2.000000	-0.500000	0.324166	0.393797	1.239554
19	6	3.877551	1.224490	1.000000	2.000000	-0.500000	-0.130143	-1.927673	1.491670
20	6	4.081633	1.224490	1.000000	2.000000	-0.500000	0.096996	-0.278883	1.121554
21	6	4.285714	1.224490	1.000000	2.000000	-0.500000	0.595157	0.845158	1.555855
22	6	4.489796	1.224490	1.000000	2.000000	-0.500000	-0.818221	-0.048897	-0.823873
23	6	4.693878	1.224490	1.000000	2.000000	-0.500000	2.092387	-1.405190	5.675490
24	6	4.897959	1.224490	1.000000	2.000000	-0.500000	-1.006017	-0.052404	-1.197712
25	6	5.102041	1.224490	1.000000	2.000000	-0.500000	-1.214189	1.704106	-2.492310
26	6	5.306122	1.224490	1.000000	2.000000	-0.500000	1.158111	1.246892	2.480896
27	6	5.510204	1.224490	1.000000	2.000000	-0.500000	0.791663	-0.062004	2.402448
28	6	5.714286	1.224490	1.000000	2.000000	-0.500000	0.624120	0.951449	1.560635
29	6	5.918367	1.224490	1.000000	2.000000	-0.500000	0.628346	-0.366507	2.228065
30	6	6.122449	1.224490	1.000000	2.000000	-0.500000	-0.012247	-1.703872	1.615562
31	6	6.326531	1.224490	1.000000	2.000000	-0.500000	-0.897254	-0.924466	-0.544156
32	6	6.530612	1.224490	1.000000	2.000000	-0.500000	0.075805	1.562889	0.158285
33	6	6.734694	1.224490	1.000000	2.000000	-0.500000	-0.677162	-0.273993	-0.429207
34	6	6.938776	1.224490	5.000000	0.500000	-0.500000	0.975120	-0.243384	5.397372
35	6	7.142857	1.224490	5.000000	0.500000	-0.500000	-0.147057	-0.299838	4.864511
36	6	7.346939	1.224490	5.000000	0.500000	3.000000	-0.825497	1.904137	10.087781
37	6	7.551020	1.224490	5.000000	0.500000	3.000000	-0.321386	1.625959	9.505304
38	6	7.755102	1.224490	5.000000	0.500000	3.000000	0.412931	2.218780	11.650927
39	6	7.959184	1.224490	5.000000	0.500000	3.000000	-0.563725	-0.159045	4.029122
40	6	8.163265	1.224490	5.000000	0.500000	3.000000	-0.822220	0.295624	5.263883
41	6	8.367347	1.224490	5.000000	0.500000	3.000000	0.243687	-1.516643	0.360036
42	6	8.571429	1.224490	5.000000	0.500000	3.000000	0.244967	1.476934	9.341407
43	6	8.775510	1.224490	5.000000	0.500000	3.000000	-0.506943	-1.167780	1.031310
44	6	8.979592	1.224490	5.000000	0.500000	3.000000	-0.471038	0.216776	5.202928
45	6	9.183673	1.224490	5.000000	0.500000	3.000000	0.232050	-1.097303	1.612238
46	6	9.387755	1.224490	5.000000	0.500000	3.000000	-1.448084	-0.588867	2.297478
47	6	9.591837	1.224490	5.000000	0.500000	3.000000	-1.407464	-0.837262	1.572601
48	6	9.795918	1.224490	5.000000	0.500000	3.000000	-0.718444	-0.607875	2.605272
49	6	10.000000	1.224490	5.000000	0.500000	3.000000	-0.213447	-0.539123	3.064028
0	7	0.000000	1.428571	0.000000	4.000000	-3.000000	0.310908	-0.548269	2.676557
1	7	0.204082	1.428571	0.000000	4.000000	-3.000000	1.475356	0.833334	3.189543
2	7	0.408163	1.428571	0.000000	4.000000	-3.000000	0.857660	-1.104863	6.533347
3	7	0.612245	1.428571	0.000000	4.000000	-3.000000	-0.159939	0.220541	-1.513258
4	7	0.816327	1.428571	0.000000	4.000000	-3.000000	-0.019016	1.217959	-3.941822
5	7	1.020408	1.428571	0.000000	4.000000	-3.000000	-1.002529	-0.513196	-2.682408
6	7	1.224490	1.428571	0.000000	4.000000	-3.000000	-0.018513	-0.717919	1.867824
7	7	1.428571	1.428571	0.000000	4.000000	-3.000000	-0.288659	-0.230525	-0.674941
8	7	1.632653	1.428571	0.000000	4.000000	-3.000000	0.322719	1.179725	-2.460181
9	7	1.836735	1.428571	0.000000	4.000000	-3.000000	-0.827231	0.194108	-4.103127
10	7	2.040816	1.428571	0.000000	4.000000	-3.000000	0.519347	-0.531214	3.459149
11	7	2.244898	1.428571	0.000000	4.000000	-3.000000	1.532739	0.483877	4.467446
12	7	2.448980	1.428571	0.000000	4.000000	-3.000000	-0.108760	-1.102292	2.659956
13	7	2.653061	1.428571	1.000000	2.000000	-3.000000	0.401712	0.681360	-0.452535
14	7	2.857143	1.428571	1.000000	2.000000	-3.000000	0.690144	0.408607	0.942586
15	7	3.061224	1.428571	1.000000	2.000000	-3.000000	-0.401220	-0.307808	0.909105
16	7	3.265306	1.428571	1.000000	2.000000	-3.000000	0.224092	-0.838586	3.752063
17	7	3.469388	1.428571	1.000000	2.000000	-0.500000	0.012592	-0.886681	1.256645
18	7	3.673469	1.428571	1.000000	2.000000	-0.500000	0.097676	0.534817	0.716064
19	7	3.877551	1.428571	1.000000	2.000000	-0.500000	-0.773010	1.228981	-1.372390
20	7	4.081633	1.428571	1.000000	2.000000	-0.500000	0.024510	-0.637308	1.155794
21	7	4.285714	1.428571	1.000000	2.000000	-0.500000	0.497998	0.458387	1.554923
22	7	4.489796	1.428571	1.000000	2.000000	-0.500000	1.451144	-2.087027	4.733921
23	7	4.693878	1.428571	1.000000	2.000000	-0.500000	0.959271	-0.584618	2.998971
24	7	4.897959	1.428571	1.000000	2.000000	-0.500000	2.153182	-0.031059	5.110015
25	7	5.102041	1.428571	1.000000	2.000000	-0.500000	-0.767348	-0.909683	-0.291733
26	7	5.306122	1.428571	1.000000	2.000000	-0.500000	0.872321	-0.936506	3.001015
27	7	5.510204	1.428571	1.000000	2.000000	-0.500000	0.183342	-0.667780	1.488694
28	7	5.714286	1.428571	1.000000	2.000000	-0.500000	2.189803	0.292193	5.021630
29	7	5.918367	1.428571	1.000000	2.000000	-0.500000	-0.808298	-0.187329	-0.734812
30	7	6.122449	1.428571	1.000000	2.000000	-0.500000	-0.839722	-2.238231	0.227792
31	7	6.326531	1.428571	1.000000	2.000000	-0.500000	-0.599393	-2.120700	0.649685
32	7	6.530612	1.428571	1.000000	2.000000	-0.500000	-2.123896	-0.606865	-3.156239
33	7	6.734694	1.428571	5.000000	0.500000	-0.500000	-0.525755	0.457687	4.296399
34	7	6.938776	1.428571	5.000000	0.500000	-0.500000	-0.759133	-2.747505	5.782306
35	7	7.142857	1.428571	5.000000	0.500000	-0.500000	0.150394	-0.499730	5.113182
36	7	7.346939	1.428571	5.000000	0.500000	-0.500000	0.341756	-0.526248	5.222122
37	7	7.551020	1.428571	5.000000	0.500000	3.000000	1.876171	1.388338	9.891219
38	7	7.755102	1.428571	5.000000	0.500000	3.000000	0.950424	-0.385022	4.108267
39	7	7.959184	1.428571	5.000000	0.500000	3.000000	-0.576904	0.382989	5.648635
40	7	8.163265	1.428571	5.000000	0.500000	3.000000	-0.898415	0.141257	4.762684
41	7	8.367347	1.428571	5.000000	0.500000	3.000000	0.491919	-2.130566	-1.357620
42	7	8.571429	1.428571	5.000000	0.500000	3.000000	-1.320233	0.768207	6.432625
43	7	8.775510	1.428571	5.000000	0.500000	3.000000	1.831459	0.215397	6.350039
44	7	8.979592	1.428571	5.000000	0.500000	3.000000	1.179440	0.508269	6.902646
45	7	9.183673	1.428571	5.000000	0.500000	3.000000	-0.469176	3.926238	16.332245
46	7	9.387755	1.428571	5.000000	0.500000	3.000000	-1.713135	-2.084113	-2.320786
47	7	9.591837	1.428571	5.000000	0.500000	3.000000	1.353872	1.724697	10.639146
48	7	9.795918	1.428571	5.000000	0.500000	3.000000	-0.114540	-0.287448	3.868508
49	7	10.000000	1.428571	5.000000	0.500000	3.000000	1.237816	0.287329	6.269015
0	8	0.000000	1.632653	0.000000	4.000000	-3.000000	-1.594428	-0.045512	-6.453054
1	8	0.204082	1.632653	0.000000	4.000000	-3.000000	-0.599375	-0.424236	-1.336671
2	8	0.408163	1.632653	0.000000	4.000000	-3.000000	0.005244	-0.569833	1.518594
3	8	0.612245	1.632653	0.000000	4.000000	-3.000000	0.046981	0.329509	-1.012484
4	8	0.816327	1.632653	0.000000	4.000000	-3.000000	-0.450065	-1.517174	2.539379
5	8	1.020408	1.632653	0.000000	4.000000	-3.000000	0.622850	0.750579	0.027782
6	8	1.224490	1.632653	0.000000	4.000000	-3.000000	-1.067620	-0.416194	-3.233778
7	8	1.428571	1.632653	0.000000	4.000000	-3.000000	-0.142379	-1.130069	2.608810
8	8	1.632653	1.632653	0.000000	4.000000	-3.000000	0.120296	-0.450013	1.619341
9	8	1.836735	1.632653	0.000000	4.000000	-3.000000	0.514439	1.257149	-1.925572
10	8	2.040816	1.632653	0.000000	4.000000	-3.000000	0.711615	-0.535335	4.240585
11	8	2.244898	1.632653	0.000000	4.000000	-3.000000	-1.124642	0.358454	-5.785809
12	8	2.448980	1.632653	1.000000	2.000000	-3.000000	-1.534114	-0.730956	-0.087239
13	8	2.653061	1.632653	1.000000	2.000000	-3.000000	1.277677	0.757922	1.069708
14	8	2.857143	1.632653	1.000000	2.000000	-3.000000	0.332314	0.685508	-0.603775
15	8	3.061224	1.632653	1.000000	2.000000	-3.000000	-0.748487	1.848609	-6.254679
16	8	3.265306	1.632653	1.000000	2.000000	-3.000000	1.551152	-0.175564	4.417116
17	8	3.469388	1.632653	1.000000	2.000000	-3.000000	0.115675	0.668655	-0.986495
18	8	3.673469	1.632653	1.000000	2.000000	-0.500000	1.179297	0.098068	3.097681
19	8	3.877551	1.632653	1.000000	2.000000	-0.500000	0.067518	1.295872	0.275221
20	8	4.081633	1.632653	1.000000	2.000000	-0.500000	2.060748	-0.718832	5.269032
21	8	4.285714	1.632653	1.000000	2.000000	-0.500000	1.755341	0.745005	3.926299
22	8	4.489796	1.632653	1.000000	2.000000	-0.500000	-0.248964	-0.194697	0.387541
23	8	4.693878	1.632653	1.000000	2.000000	-0.500000	0.971571	-0.064188	2.763356
24	8	4.897959	1.632653	1.000000	2.000000	-0.500000	0.645376	0.091752	2.032996
25	8	5.102041	1.632653	1.000000	2.000000	-0.500000	1.368632	0.252240	3.399263
26	8	5.306122	1.632653	1.000000	2.000000	-0.500000	-0.964923	-0.116229	-1.083612
27	8	5.510204	1.632653	1.000000	2.000000	-0.500000	0.686051	0.214713	2.052866
28	8	5.714286	1.632653	1.000000	2.000000	-0.500000	1.058424	1.578118	2.115910
29	8	5.918367	1.632653	1.000000	2.000000	-0.500000	-1.758739	0.985450	-3.222084
30	8	6.122449	1.632653	1.000000	2.000000	-0.500000	-1.183259	0.869155	-2.012974
31	8	6.326531	1.632653	1.000000	2.000000	-0.500000	-2.039232	-0.455540	-3.062574
32	8	6.530612	1.632653	5.000000	0.500000	-0.500000	-0.269407	-0.889241	5.098037
33	8	6.734694	1.632653	5.000000	0.500000	-0.500000	0.717542	0.955301	4.669241
34	8	6.938776	1.632653	5.000000	0.500000	-0.500000	1.502357	0.876047	5.101275
35	8	7.142857	1.632653	5.000000	0.500000	-0.500000	0.074095	1.472671	4.088832
36	8	7.346939	1.632653	5.000000	0.500000	-0.500000	1.628616	-0.603981	5.904418
37	8	7.551020	1.632653	5.000000	0.500000	-0.500000	-1.380101	-0.229549	4.212844
38	8	7.755102	1.632653	5.000000	0.500000	3.000000	-1.703382	-1.639484	-0.982024
39	8	7.959184	1.632653	5.000000	0.500000	3.000000	-0.055548	-0.392471	3.582933
40	8	8.163265	1.632653	5.000000	0.500000	3.000000	0.384065	0.996571	7.969864
41	8	8.367347	1.632653	5.000000	0.500000	3.000000	-0.032695	-0.466495	3.372287
42	8	8.571429	1.632653	5.000000	0.500000	3.000000	-2.067442	0.640480	5.675838
43	8	8.775510	1.632653	5.000000	0.500000	3.000000	-0.089120	-0.190503	4.172051
44	8	8.979592	1.632653	5.000000	0.500000	3.000000	-1.304470	0.324057	5.108056
45	8	9.183673	1.632653	5.000000	0.500000	3.000000	0.669673	-1.147691	1.679882
46	8	9.387755	1.632653	5.000000	0.500000	3.000000	0.366598	0.085209	5.227048
47	8	9.591837	1.632653	5.000000	0.500000	3.000000	-0.939880	-2.991136	-4.655228
48	8	9.795918	1.632653	5.000000	0.500000	3.000000	-0.513867	-0.186896	3.970498
49	8	10.000000	1.632653	5.000000	0.500000	3.000000	-1.059214	-1.630473	-0.632906
0	9	0.000000	1.836735	0.000000	4.000000	-3.000000	-0.062679	1.205995	-4.080580
1	9	0.204082	1.836735	0.000000	4.000000	-3.000000	0.955142	0.777407	1.276467
2	9	0.408163	1.836735	0.000000	4.000000	-3.000000	-0.985726	0.466671	-5.554797
3	9	0.612245	1.836735	0.000000	4.000000	-3.000000	0.504047	1.521006	-2.758712
4	9	0.816327	1.836735	0.000000	4.000000	-3.000000	-0.530258	-0.948917	0.513839
5	9	1.020408	1.836735	0.000000	4.000000	-3.000000	-0.792873	1.747363	-8.625461
6	9	1.224490	1.836735	0.000000	4.000000	-3.000000	-0.107030	0.932192	-3.436576
7	9	1.428571	1.836735	0.000000	4.000000	-3.000000	-1.035242	-0.236555	-3.643183
8	9	1.632653	1.836735	0.000000	4.000000	-3.000000	-0.553649	1.135620	-5.833338
9	9	1.836735	1.836735	0.000000	4.000000	-3.000000	-1.197878	-1.106294	-1.684511
10	9	2.040816	1.836735	0.000000	4.000000	-3.000000	1.964725	-0.824514	10.120563
11	9	2.244898	1.836735	1.000000	2.000000	-3.000000	0.035264	-0.608590	2.684416
12	9	2.448980	1.836735	1.000000	2.000000	-3.000000	-0.699726	-0.528978	0.975602
13	9	2.653061	1.836735	1.000000	2.000000	-3.000000	0.213980	-1.056558	4.385753
14	9	2.857143	1.836735	1.000000	2.000000	-3.000000	-0.112328	1.223083	-3.105785
15	9	3.061224	1.836735	1.000000	2.000000	-3.000000	-0.220970	-0.258854	1.122744
16	9	3.265306	1.836735	1.000000	2.000000	-3.000000	0.614167	0.352505	0.958939
17	9	3.469388	1.836735	1.000000	2.000000	-3.000000	0.757508	-0.570351	4.014190
18	9	3.673469	1.836735	1.000000	2.000000	-3.000000	-0.530501	-1.820603	5.188928
19	9	3.877551	1.836735	1.000000	2.000000	-0.500000	-0.575818	0.270057	-0.498545
20	9	4.081633	1.836735	1.000000	2.000000	-0.500000	-0.275052	-1.912255	1.194144
21	9	4.285714	1.836735	1.000000	2.000000	-0.500000	-2.301921	-0.068634	-3.781405
22	9	4.489796	1.836735	1.000000	2.000000	-0.500000	-1.515191	-1.368315	-1.558104
23	9	4.693878	1.836735	1.000000	2.000000	-0.500000	1.366874	1.987276	2.528231
24	9	4.897959	1.836735	1.000000	2.000000	-0.500000	1.644968	0.911363	3.622374
25	9	5.102041	1.836735	1.000000	2.000000	-0.500000	-0.249036	0.105754	0.237171
26	9	5.306122	1.836735	1.000000	2.000000	-0.500000	0.576557	1.263707	1.309381
27	9	5.510204	1.836735	1.000000	2.000000	-0.500000	0.311250	-0.846316	1.833778
28	9	5.714286	1.836735	1.000000	2.000000	-0.500000	3.078881	0.543479	6.674142
29	9	5.918367	1.836735	1.000000	2.000000	-0.500000	1.119575	0.199810	2.927365
30	9	6.122449	1.836735	1.000000	2.000000	-0.500000	-0.127918	0.264020	0.400275
31	9	6.326531	1.836735	5.000000	0.500000	-0.500000	-0.955540	1.272354	3.674173
32	9	6.530612	1.836735	5.000000	0.500000	-0.500000	-1.606446	0.732492	3.618651
33	9	6.734694	1.836735	5.000000	0.500000	-0.500000	0.203464	0.288724	4.745490
34	9	6.938776	1.836735	5.000000	0.500000	-0.500000	-0.756351	-1.654887	5.237389
35	9	7.142857	1.836735	5.000000	0.500000	-0.500000	-1.422254	-0.960046	4.557016
36	9	7.346939	1.836735	5.000000	0.500000	-0.500000	-0.646573	-0.122709	4.526188
37	9	7.551020	1.836735	5.000000	0.500000	-0.500000	-1.081548	0.093372	4.200660
38	9	7.755102	1.836735	5.000000	0.500000	-0.500000	1.687142	-1.130204	6.196793
39	9	7.959184	1.836735	5.000000	0.500000	3.000000	0.881640	2.411677	12.463970
40	9	8.163265	1.836735	5.000000	0.500000	3.000000	-0.007973	1.516394	9.333316
41	9	8.367347	1.836735	5.000000	0.500000	3.000000	1.479944	0.602118	7.334447
42	9	8.571429	1.836735	5.000000	0.500000	3.000000	0.077368	0.072037	5.042915
43	9	8.775510	1.836735	5.000000	0.500000	3.000000	-0.861284	-0.212209	3.720851
44	9	8.979592	1.836735	5.000000	0.500000	3.000000	1.523124	-0.951918	2.693927
45	9	9.183673	1.836735	5.000000	0.500000	3.000000	0.538910	0.077481	5.290017
46	9	9.387755	1.836735	5.000000	0.500000	3.000000	-1.037246	0.257753	5.042755
47	9	9.591837	1.836735	5.000000	0.500000	3.000000	-0.190339	-1.241761	0.967669
48	9	9.795918	1.836735	5.000000	0.500000	3.000000	-0.875618	0.334176	5.352840
49	9	10.000000	1.836735	5.000000	0.500000	3.000000	-1.382800	-0.155259	3.630943
0	10	0.000000	2.040816	0.000000	4.000000	4.000000	0.926178	-1.907808	-4.138400
1	10	0.204082	2.040816	0.000000	4.000000	-3.000000	1.909417	-0.860385	10.006942
2	10	0.408163	2.040816	0.000000	4.000000	-3.000000	-1.398568	-0.413606	-4.565334
3	10	0.612245	2.040816	0.000000	4.000000	-3.000000	0.562969	1.887688	-3.623066
4	10	0.816327	2.040816	0.000000	4.000000	-3.000000	-0.650643	0.556553	-4.484109
5	10	1.020408	2.040816	0.000000	4.000000	-3.000000	-0.487125	-1.335482	1.846063
6	10	1.224490	2.040816	0.000000	4.000000	-3.000000	-0.592394	0.486036	-4.039564
7	10	1.428571	2.040816	0.000000	4.000000	-3.000000	-0.863991	-1.547304	0.974069
8	10	1.632653	2.040816	0.000000	4.000000	-3.000000	0.048522	1.082691	-3.265866
9	10	1.836735	2.040816	0.000000	4.000000	-3.000000	-0.830950	-0.471125	-2.122306
10	10	2.040816	2.040816	1.000000	2.000000	-3.000000	0.270457	-0.093636	1.609942
11	10	2.244898	2.040816	1.000000	2.000000	-3.000000	-0.050238	1.325797	-3.289746
12	10	2.448980	2.040816	1.000000	2.000000	-3.000000	-0.238948	-1.287164	4.171715
13	10	2.653061	2.040816	1.000000	2.000000	-3.000000	-0.907564	-1.397118	3.164347
14	10	2.857143	2.040816	1.000000	2.000000	-3.000000	-0.576771	-0.583599	1.385375
15	10	3.061224	2.040816	1.000000	2.000000	-3.000000	0.755391	1.038379	-0.816234
16	10	3.265306	2.040816	1.000000	2.000000	-3.000000	0.500917	-1.519346	6.347993
17	10	3.469388	2.040816	1.000000	2.000000	-3.000000	-0.977555	-2.832156	7.329476
18	10	3.673469	2.040816	1.000000	2.000000	-3.000000	0.099332	-0.451159	2.340261
19	10	3.877551	2.040816	1.000000	2.000000	-3.000000	0.751387	0.551741	0.635672
20	10	4.081633	2.040816	1.000000	2.000000	-0.500000	-1.669405	1.200262	-3.150821
21	10	4.285714	2.040816	1.000000	2.000000	-0.500000	0.543360	-0.463161	2.106421
22	10	4.489796	2.040816	1.000000	2.000000	-0.500000	-0.662624	-0.411427	-0.331414
23	10	4.693878	2.040816	1.000000	2.000000	-0.500000	0.570599	1.153901	1.352367
24	10	4.897959	2.040816	1.000000	2.000000	-0.500000	-0.763259	-1.869742	0.196473
25	10	5.102041	2.040816	1.000000	2.000000	-0.500000	-1.804882	-0.388521	-2.627384
26	10	5.306122	2.040816	1.000000	2.000000	-0.500000	-1.627542	0.190424	-2.562177
27	10	5.510204	2.040816	1.000000	2.000000	-0.500000	0.048085	0.449219	0.659681
28	10	5.714286	2.040816	1.000000	2.000000	-0.500000	0.259723	-0.509807	1.562469
29	10	5.918367	2.040816	1.000000	2.000000	-0.500000	-0.904317	0.034441	-1.037734
30	10	6.122449	2.040816	5.000000	0.500000	-0.500000	0.638592	-2.488327	6.351580
31	10	6.326531	2.040816	5.000000	0.500000	-0.500000	-1.661520	-0.658248	4.286484
32	10	6.530612	2.040816	5.000000	0.500000	-0.500000	-0.066080	0.453509	4.528326
33	10	6.734694	2.040816	5.000000	0.500000	-0.500000	-1.211016	-0.982294	4.673759
34	10	6.938776	2.040816	5.000000	0.500000	-0.500000	-0.651836	0.058984	4.432710
35	10	7.142857	2.040816	5.000000	0.500000	-0.500000	0.047399	0.446873	4.588383
36	10	7.346939	2.040816	5.000000	0.500000	-0.500000	-0.860413	-0.342549	4.529188
37	10	7.551020	2.040816	5.000000	0.500000	-0.500000	-0.384556	0.170464	4.510611
38	10	7.755102	2.040816	5.000000	0.500000	-0.500000	1.006293	-0.962733	5.772633
39	10	7.959184	2.040816	5.000000	0.500000	-0.500000	-0.576892	-0.206611	4.602980
40	10	8.163265	2.040816	5.000000	0.500000	3.000000	0.835692	0.610216	7.036615
41	10	8.367347	2.040816	5.000000	0.500000	3.000000	-1.129707	0.156973	4.694186
42	10	8.571429	2.040816	5.000000	0.500000	3.000000	0.529804	-0.586531	3.293428
43	10	8.775510	2.040816	5.000000	0.500000	3.000000	1.441569	0.224216	6.181554
44	10	8.979592	2.040816	5.000000	0.500000	3.000000	-2.471645	0.714610	5.696127
45	10	9.183673	2.040816	5.000000	0.500000	3.000000	-0.796895	-2.049941	-1.760151
46	10	9.387755	2.040816	5.000000	0.500000	3.000000	0.577072	1.159074	8.553878
47	10	9.591837	2.040816	5.000000	0.500000	3.000000	-0.203045	-0.336255	3.677833
48	10	9.795918	2.040816	5.000000	0.500000	3.000000	0.371146	0.425490	6.250163
49	10	10.000000	2.040816	0.000000	-1.500000	3.000000	-0.603985	1.197247	4.285839
0	11	0.000000	2.244898	0.000000	4.000000	4.000000	0.086590	-1.371674	-5.352215
1	11	0.204082	2.244898	0.000000	4.000000	4.000000	-0.155677	-0.709441	-3.672353
2	11	0.408163	2.244898	0.000000	4.000000	-3.000000	1.167782	-0.288549	5.324894
3	11	0.612245	2.244898	0.000000	4.000000	-3.000000	0.254421	-0.783754	3.157064
4	11	0.816327	2.244898	0.000000	4.000000	-3.000000	0.337603	1.734937	-4.066279
5	11	1.020408	2.244898	0.000000	4.000000	-3.000000	-0.411877	-0.856772	0.710929
6	11	1.224490	2.244898	0.000000	4.000000	-3.000000	-0.487606	-0.555547	-0.495664
7	11	1.428571	2.244898	0.000000	4.000000	-3.000000	-0.432558	0.204389	-2.555280
8	11	1.632653	2.244898	0.000000	4.000000	-3.000000	0.394452	-1.202150	4.972377
9	11	1.836735	2.244898	1.000000	2.000000	-3.000000	-0.420984	-0.395681	1.133193
10	11	2.040816	2.244898	1.000000	2.000000	-3.000000	0.289775	0.317453	0.415310
11	11	2.244898	2.244898	1.000000	2.000000	-3.000000	2.075401	-0.332860	5.937503
12	11	2.448980	2.244898	1.000000	2.000000	-3.000000	0.871125	-0.093387	2.810530
