u	v	x_coord	y_coord	coef0	coef1	feat1	y
3	31	-1.489564	0.450333	3.000000	1.110655	-1.678595	1.779416
4	31	-1.420282	0.450333	3.000000	1.165368	0.156654	3.233397
5	31	-1.351000	0.450333	3.000000	1.233461	0.639263	5.481009
6	31	-1.281718	0.450333	3.000000	1.312112	1.211699	3.909756
7	31	-1.212436	0.450333	3.000000	1.398467	-0.591640	4.348940
8	31	-1.143154	0.450333	3.000000	1.489816	0.366805	3.362393
9	31	-1.073872	0.450333	3.000000	1.583744	1.273013	3.992955
10	31	-1.004589	0.450333	3.000000	1.678260	0.509437	5.876956
11	31	-0.935307	0.450333	3.000000	1.771887	-0.579677	1.136852
12	31	-0.866025	0.450333	3.000000	1.863715	1.306545	3.102527
13	31	-0.796743	0.450333	3.000000	1.953411	-1.174776	-1.430148
14	31	-0.727461	0.450333	3.000000	2.041183	-1.348764	0.451136
15	31	-0.658179	0.450333	3.000000	2.127712	0.023872	1.674302
16	31	-0.588897	0.450333	3.000000	2.214037	-0.004937	2.673666
17	31	-0.519615	0.450333	3.000000	2.301424	-0.301701	2.453873
18	31	-0.450333	0.450333	3.000000	2.391213	1.226850	6.799081
19	31	-0.381051	0.450333	3.000000	2.484654	-0.351832	2.842918
20	31	-0.311769	0.450333	3.000000	2.582753	-1.553934	0.826738
21	31	-0.242487	0.450333	3.000000	2.686126	-1.543118	-2.960312
22	31	-0.173205	0.450333	3.000000	2.794882	1.026450	6.413481
23	31	-0.103923	0.450333	3.000000	2.908527	-0.407756	2.424188
24	31	-0.034641	0.450333	3.000000	3.025924	-0.058951	3.263658
25	31	0.034641	0.450333	3.000000	3.145277	0.524119	5.657659
26	31	0.103923	0.450333	3.000000	3.264168	1.214147	7.299332
27	31	0.173205	0.450333	3.000000	3.379635	1.194770	8.660805
28	31	0.242487	0.450333	3.000000	3.488284	-1.391347	-1.804179
29	31	0.311769	0.450333	3.000000	3.586439	1.390611	5.658847
30	31	0.381051	0.450333	3.000000	3.670309	-1.253156	-1.896941
31	31	0.450333	0.450333	3.000000	3.736170	0.182592	4.195092
32	31	0.519615	0.450333	3.000000	3.780560	1.382187	9.954989
33	31	0.588897	0.450333	3.000000	3.800447	0.860011	5.719093
34	31	0.658179	0.450333	3.000000	3.793406	1.392317	9.638588
35	31	0.727461	0.450333	3.000000	3.757743	-0.974589	-1.348197
36	31	0.796743	0.450333	3.000000	3.692607	-0.022780	2.971989
37	31	0.866025	0.450333	3.000000	3.598051	-1.266553	-1.575430
38	31	0.935307	0.450333	3.000000	3.475053	-1.524039	-1.880366
39	31	1.004589	0.450333	3.000000	3.325498	-0.161088	2.205306
40	31	1.073872	0.450333	3.000000	3.152110	0.461506	4.758061
41	31	1.143154	0.450333	3.000000	2.958361	-0.080706	0.839003
42	31	1.212436	0.450333	3.000000	2.748332	0.022958	2.816778
43	31	1.281718	0.450333	3.000000	2.526564	-0.470378	3.524330
44	31	1.351000	0.450333	3.000000	2.297890	-1.520789	-0.297202
45	31	1.420282	0.450333	3.000000	2.067255	-1.456988	-0.706481
46	31	1.489564	0.450333	3.000000	1.839553	-1.536315	1.204545
47	31	1.558846	0.450333	3.000000	1.619464	-0.526080	1.493217
48	31	1.628128	0.450333	3.000000	1.411319	1.042854	2.254905
49	31	1.697410	0.450333	3.000000	1.218985	0.096995	3.054028
0	32	-1.697410	0.519615	3.000000	1.083033	0.271030	2.439647
1	32	-1.628128	0.519615	3.000000	1.076821	0.654631	2.768354
2	32	-1.558846	0.519615	3.000000	1.090365	0.600526	3.121200
3	32	-1.489564	0.519615	3.000000	1.121968	1.249453	3.732002
4	32	-1.420282	0.519615	3.000000	1.169407	-0.432373	4.203184
5	32	-1.351000	0.519615	3.000000	1.230095	0.021402	2.731533
6	32	-1.281718	0.519615	3.000000	1.301260	-0.160196	2.500842
7	32	-1.212436	0.519615	3.000000	1.380121	-1.679019	1.665373
8	32	-1.143154	0.519615	3.000000	1.464056	-1.278305	1.476548
9	32	-1.073872	0.519615	3.000000	1.550755	1.101940	3.267259
10	32	-1.004589	0.519615	3.000000	1.638333	1.605749	4.926631
11	32	-0.935307	0.519615	3.000000	1.725419	-0.019777	2.214766
12	32	-0.866025	0.519615	3.000000	1.811194	-1.205447	0.244439
13	32	-0.796743	0.519615	3.000000	1.895398	-0.519487	5.012743
14	32	-0.727461	0.519615	3.000000	1.978283	-1.653154	-0.913932
15	32	-0.658179	0.519615	3.000000	2.060538	-0.993197	1.559938
16	32	-0.588897	0.519615	3.000000	2.143175	0.559068	2.725152
17	32	-0.519615	0.519615	3.000000	2.227394	-1.358937	0.505595
18	32	-0.450333	0.519615	3.000000	2.314433	-0.059591	1.972019
19	32	-0.381051	0.519615	3.000000	2.405411	-1.405920	-0.314409
20	32	-0.311769	0.519615	3.000000	2.501176	-1.371692	-1.189852
21	32	-0.242487	0.519615	3.000000	2.602176	-1.129477	-0.501963
22	32	-0.173205	0.519615	3.000000	2.708345	-1.515278	-3.667211
23	32	-0.103923	0.519615	3.000000	2.819029	-0.935894	0.754333
24	32	-0.034641	0.519615	3.000000	2.932948	-0.304789	1.719126
25	32	0.034641	0.519615	3.000000	3.048202	0.206099	5.976339
26	32	0.103923	0.519615	3.000000	3.162308	-0.401858	2.326854
27	32	0.173205	0.519615	3.000000	3.272294	-0.140536	3.027619
28	32	0.242487	0.519615	3.000000	3.374812	-0.194211	2.682076
29	32	0.311769	0.519615	3.000000	3.466289	1.341814	6.145346
30	32	0.381051	0.519615	3.000000	3.543093	-0.304799	3.422280
31	32	0.450333	0.519615	3.000000	3.601715	-1.528989	-3.331964
32	32	0.519615	0.519615	3.000000	3.638941	-1.364486	-2.807389
33	32	0.588897	0.519615	3.000000	3.652028	-0.403364	2.099128
34	32	0.658179	0.519615	3.000000	3.638851	-0.109565	3.782851
35	32	0.727461	0.519615	3.000000	3.598019	-0.263297	2.901968
36	32	0.796743	0.519615	3.000000	3.528973	-0.809078	-1.097109
37	32	0.866025	0.519615	3.000000	3.432026	-0.912654	1.090701
38	32	0.935307	0.519615	3.000000	3.308373	-1.645723	-4.688183
39	32	1.004589	0.519615	3.000000	3.160061	-1.541830	-3.248626
40	32	1.073872	0.519615	3.000000	2.989914	0.152334	1.916997
41	32	1.143154	0.519615	3.000000	2.801427	0.868455	5.761039
42	32	1.212436	0.519615	3.000000	2.598639	1.644014	6.377343
43	32	1.281718	0.519615	3.000000	2.385974	-0.665110	1.214457
44	32	1.351000	0.519615	3.000000	2.168082	-1.506656	1.537000
45	32	1.420282	0.519615	3.000000	1.949674	1.444458	5.735896
46	32	1.489564	0.519615	3.000000	1.735361	1.313689	4.648882
47	32	1.558846	0.519615	3.000000	1.529512	0.393008	2.838423
48	32	1.628128	0.519615	3.000000	1.336131	0.224477	3.228238
49	32	1.697410	0.519615	3.000000	1.158763	0.251840	2.369051
0	33	-1.697410	0.588897	3.000000	1.106710	1.238884	3.632671
1	33	-1.628128	0.588897	3.000000	1.092005	-0.493086	4.335189
2	33	-1.558846	0.588897	3.000000	1.096827	-1.680749	0.714458
3	33	-1.489564	0.588897	3.000000	1.119517	0.933254	3.408023
4	33	-1.420282	0.588897	3.000000	1.157907	0.119780	4.718759
5	33	-1.351000	0.588897	3.000000	1.209487	1.151613	3.642147
6	33	-1.281718	0.588897	3.000000	1.271582	-0.347188	1.327015
7	33	-1.212436	0.588897	3.000000	1.341526	-1.591910	1.141898
8	33	-1.143154	0.588897	3.000000	1.416824	0.847351	3.685533
9	33	-1.073872	0.588897	3.000000	1.495298	-0.834434	2.151236
10	33	-1.004589	0.588897	3.000000	1.575189	0.034045	3.102297
11	33	-0.935307	0.588897	3.000000	1.655241	-0.483946	2.474722
12	33	-0.866025	0.588897	3.000000	1.734727	1.014284	4.590521
13	33	-0.796743	0.588897	3.000000	1.813446	0.546004	4.871506
14	33	-0.727461	0.588897	3.000000	1.891673	1.466753	5.507394
15	33	-0.658179	0.588897	3.000000	1.970077	1.741889	6.336580
16	33	-0.588897	0.588897	3.000000	2.049607	1.374602	6.435375
17	33	-0.519615	0.588897	3.000000	2.131355	0.659077	3.802083
18	33	-0.450333	0.588897	3.000000	2.216412	-0.506934	2.467994
19	33	-0.381051	0.588897	3.000000	2.305717	1.755353	7.865287
20	33	-0.311769	0.588897	3.000000	2.399918	-0.945740	0.721732
21	33	-0.242487	0.588897	3.000000	2.499249	0.766087	6.360988
22	33	-0.173205	0.588897	3.000000	2.603433	1.718565	9.126341
23	33	-0.103923	0.588897	3.000000	2.711625	0.507377	5.140211
24	33	-0.034641	0.588897	3.000000	2.822380	-1.447821	-0.499579
25	33	0.034641	0.588897	3.000000	2.933676	0.357636	3.254789
26	33	0.103923	0.588897	3.000000	3.042963	-1.576699	-2.030747
27	33	0.173205	0.588897	3.000000	3.147263	-0.371509	0.908174
28	33	0.242487	0.588897	3.000000	3.243285	-0.233291	2.273840
29	33	0.311769	0.588897	3.000000	3.327583	-0.984214	-2.829243
30	33	0.381051	0.588897	3.000000	3.396713	-0.898214	-1.149855
31	33	0.450333	0.588897	3.000000	3.447412	-0.934990	0.906827
32	33	0.519615	0.588897	3.000000	3.476761	-0.828526	-0.111598
33	33	0.588897	0.588897	3.000000	3.482343	0.764860	5.160906
34	33	0.658179	0.588897	3.000000	3.462376	-0.506892	1.898070
35	33	0.727461	0.588897	3.000000	3.415820	-0.104804	2.982337
36	33	0.796743	0.588897	3.000000	3.342445	-1.692071	-3.362425
37	33	0.866025	0.588897	3.000000	3.242862	-0.866050	0.528576
38	33	0.935307	0.588897	3.000000	3.118520	0.977933	6.353552
39	33	1.004589	0.588897	3.000000	2.971654	1.482175	8.067508
40	33	1.073872	0.588897	3.000000	2.805208	1.597660	5.607652
41	33	1.143154	0.588897	3.000000	2.622723	0.999199	4.421461
42	33	1.212436	0.588897	3.000000	2.428200	-0.555861	2.593807
43	33	1.281718	0.588897	3.000000	2.225952	1.715340	7.272318
44	33	1.351000	0.588897	3.000000	2.020446	-0.031266	3.446749
45	33	1.420282	0.588897	3.000000	1.816145	-0.497495	2.162207
46	33	1.489564	0.588897	3.000000	1.617366	1.773032	5.457136
47	33	1.558846	0.588897	3.000000	1.428148	-0.994509	0.598393
48	33	1.628128	0.588897	3.000000	1.252147	-1.333522	1.647212
49	33	1.697410	0.588897	3.000000	1.092554	-1.169121	2.218237
0	34	-1.697410	0.658179	3.000000	1.122405	0.430898	2.792569
1	34	-1.628128	0.658179	3.000000	1.097704	1.467784	4.339498
2	34	-1.558846	0.658179	3.000000	1.092228	0.279107	3.377724
3	34	-1.489564	0.658179	3.000000	1.104401	-0.439342	4.086146
4	34	-1.420282	0.658179	3.000000	1.132160	-1.435287	0.994652
5	34	-1.351000	0.658179	3.000000	1.173122	0.776780	2.426301
6	34	-1.281718	0.658179	3.000000	1.224753	-1.035512	1.028108
7	34	-1.212436	0.658179	3.000000	1.284542	-1.167697	1.310213
8	34	-1.143154	0.658179	3.000000	1.350158	1.697818	5.932621
9	34	-1.073872	0.658179	3.000000	1.419577	1.093091	3.885740
10	34	-1.004589	0.658179	3.000000	1.491186	1.104772	4.805878
11	34	-0.935307	0.658179	3.000000	1.563849	-0.481245	-0.210394
12	34	-0.866025	0.658179	3.000000	1.636926	-1.134381	2.244283
13	34	-0.796743	0.658179	3.000000	1.710266	0.353236	4.588715
14	34	-0.727461	0.658179	3.000000	1.784143	-0.420442	1.818394
15	34	-0.658179	0.658179	3.000000	1.859176	0.495646	3.439071
16	34	-0.588897	0.658179	3.000000	1.936214	-1.193835	0.165578
17	34	-0.519615	0.658179	3.000000	2.016199	0.224169	3.794216
18	34	-0.450333	0.658179	3.000000	2.100033	-1.449314	0.787755
19	34	-0.381051	0.658179	3.000000	2.188430	-1.513569	-0.179533
20	34	-0.311769	0.658179	3.000000	2.281793	0.393230	5.314493
21	34	-0.242487	0.658179	3.000000	2.380104	-0.775401	0.716595
22	34	-0.173205	0.658179	3.000000	2.482842	-1.569756	-1.063095
23	34	-0.103923	0.658179	3.000000	2.588939	-1.419098	-0.536347
24	34	-0.034641	0.658179	3.000000	2.696768	-1.372168	-1.769134
25	34	0.034641	0.658179	3.000000	2.804174	0.421415	2.916999
26	34	0.103923	0.658179	3.000000	2.908537	0.403816	4.732234
27	34	0.173205	0.658179	3.000000	3.006876	-1.067774	-0.817627
28	34	0.242487	0.658179	3.000000	3.095977	-0.872430	-0.150343
29	34	0.311769	0.658179	3.000000	3.172539	-1.403523	-1.354722
30	34	0.381051	0.658179	3.000000	3.233339	0.956355	6.091544
31	34	0.450333	0.658179	3.000000	3.275393	1.306565	5.652465
32	34	0.519615	0.658179	3.000000	3.296112	-1.389989	-1.489052
33	34	0.588897	0.658179	3.000000	3.293448	-1.103986	-0.134904
34	34	0.658179	0.658179	3.000000	3.266004	0.368166	3.486983
35	34	0.727461	0.658179	3.000000	3.213126	-0.126802	2.889848
36	34	0.796743	0.658179	3.000000	3.134953	-1.333342	-1.790406
37	34	0.866025	0.658179	3.000000	3.032429	0.963397	5.485181
38	34	0.935307	0.658179	3.000000	2.907284	-0.664250	1.835977
39	34	1.004589	0.658179	3.000000	2.761968	-1.555631	-1.966560
40	34	1.073872	0.658179	3.000000	2.599565	-0.552361	1.241515
41	34	1.143154	0.658179	3.000000	2.423672	-0.951456	0.024586
42	34	1.212436	0.658179	3.000000	2.238264	-0.069143	0.908079
43	34	1.281718	0.658179	3.000000	2.047541	1.463945	7.776698
44	34	1.351000	0.658179	3.000000	1.855785	0.396762	3.968135
45	34	1.420282	0.658179	3.000000	1.667205	0.377965	3.780470
46	34	1.489564	0.658179	3.000000	1.485810	-0.401283	1.996133
47	34	1.558846	0.658179	3.000000	1.315292	0.930076	4.381366
48	34	1.628128	0.658179	3.000000	1.158937	0.294211	4.454441
49	34	1.697410	0.658179	3.000000	1.019562	-1.288478	1.977004
0	35	-1.697410	0.727461	3.000000	1.131531	-1.374281	2.713193
1	35	-1.628128	0.727461	3.000000	1.095581	1.482288	4.917719
2	35	-1.558846	0.727461	3.000000	1.078479	-0.157477	2.728394
3	35	-1.489564	0.727461	3.000000	1.078780	-0.137726	2.738215
4	35	-1.420282	0.727461	3.000000	1.094572	1.517912	5.643174
5	35	-1.351000	0.727461	3.000000	1.123643	-0.600048	3.691689
6	35	-1.281718	0.727461	3.000000	1.163644	-0.935176	1.401274
7	35	-1.212436	0.727461	3.000000	1.212258	-0.680030	1.830717
8	35	-1.143154	0.727461	3.000000	1.267343	0.568979	3.846863
9	35	-1.073872	0.727461	3.000000	1.327057	1.412033	4.919767
10	35	-1.004589	0.727461	3.000000	1.389944	0.152826	4.174881
11	35	-0.935307	0.727461	3.000000	1.454994	0.226780	2.694157
12	35	-0.866025	0.727461	3.000000	1.521651	-0.517854	1.264467
13	35	-0.796743	0.727461	3.000000	1.589794	0.744464	3.969718
14	35	-0.727461	0.727461	3.000000	1.659679	-0.253898	2.753597
15	35	-0.658179	0.727461	3.000000	1.731843	1.073184	5.324009
16	35	-0.588897	0.727461	3.000000	1.806999	0.058579	2.737201
17	35	-0.519615	0.727461	3.000000	1.885902	-1.047233	1.470289
18	35	-0.450333	0.727461	3.000000	1.969219	-1.262298	1.054697
19	35	-0.381051	0.727461	3.000000	2.057400	-1.186770	0.710094
20	35	-0.311769	0.727461	3.000000	2.150564	0.062502	4.568519
21	35	-0.242487	0.727461	3.000000	2.248404	-0.259173	3.236318
22	35	-0.173205	0.727461	3.000000	2.350125	-0.038096	2.315469
23	35	-0.103923	0.727461	3.000000	2.454413	-1.613905	-0.925834
24	35	-0.034641	0.727461	3.000000	2.559441	0.189765	4.677786
25	35	0.034641	0.727461	3.000000	2.662913	-0.916397	-0.247232
26	35	0.103923	0.727461	3.000000	2.762142	1.176024	4.502087
27	35	0.173205	0.727461	3.000000	2.854153	0.988302	4.817309
28	35	0.242487	0.727461	3.000000	2.935822	-0.650456	1.355446
29	35	0.311769	0.727461	3.000000	3.004021	0.004651	2.114264
30	35	0.381051	0.727461	3.000000	3.055773	-0.216211	1.584630
31	35	0.450333	0.727461	3.000000	3.088406	-1.650972	-1.496288
32	35	0.519615	0.727461	3.000000	3.099701	-0.914295	-0.217068
33	35	0.588897	0.727461	3.000000	3.088010	-0.287737	1.719727
34	35	0.658179	0.727461	3.000000	3.052363	-0.357609	0.855618
35	35	0.727461	0.727461	3.000000	2.992525	0.286378	4.445819
36	35	0.796743	0.727461	3.000000	2.909039	-0.097394	4.111017
37	35	0.866025	0.727461	3.000000	2.803210	-1.593321	-2.136103
38	35	0.935307	0.727461	3.000000	2.677072	-1.641021	0.218678
39	35	1.004589	0.727461	3.000000	2.533314	1.775683	7.378577
40	35	1.073872	0.727461	3.000000	2.375171	-0.887040	0.353176
41	35	1.143154	0.727461	3.000000	2.206309	0.222501	4.123121
42	35	1.212436	0.727461	3.000000	2.030678	0.328041	4.645309
43	35	1.281718	0.727461	3.000000	1.852369	-0.445947	4.464535
44	35	1.351000	0.727461	3.000000	1.675472	0.983898	5.985271
45	35	1.420282	0.727461	3.000000	1.503935	-1.591933	-1.698105
46	35	1.489564	0.727461	3.000000	1.341447	-1.182451	1.820797
47	35	1.558846	0.727461	3.000000	1.191339	0.838787	5.721274
48	35	1.628128	0.727461	3.000000	1.056510	0.595749	2.625600
49	35	1.697410	0.727461	3.000000	0.939380	1.012685	5.026931
0	36	-1.697410	0.796743	3.000000	1.136335	-1.225265	2.086064
1	36	-1.628128	0.796743	3.000000	1.088186	-1.566188	1.247968
2	36	-1.558846	0.796743	3.000000	1.058432	1.082580	2.788066
3	36	-1.489564	0.796743	3.000000	1.045801	-1.693125	2.192822
4	36	-1.420282	0.796743	3.000000	1.048574	0.685270	3.333603
5	36	-1.351000	0.796743	3.000000	1.064752	-0.389312	2.480402
6	36	-1.281718	0.796743	3.000000	1.092210	0.587962	3.656855
7	36	-1.212436	0.796743	3.000000	1.128857	0.049128	3.556687
8	36	-1.143154	0.796743	3.000000	1.172772	0.896472	3.580445
9	36	-1.073872	0.796743	3.000000	1.222310	-0.923531	1.304677
10	36	-1.004589	0.796743	3.000000	1.276187	-0.249510	4.648765
11	36	-0.935307	0.796743	3.000000	1.333520	-0.030430	1.925621
12	36	-0.866025	0.796743	3.000000	1.393830	0.479517	3.682683
13	36	-0.796743	0.796743	3.000000	1.457015	1.571445	6.852785
14	36	-0.727461	0.796743	3.000000	1.523284	-0.757683	1.480044
15	36	-0.658179	0.796743	3.000000	1.593070	-0.544371	3.061270
16	36	-0.588897	0.796743	3.000000	1.666911	0.074078	3.832355
17	36	-0.519615	0.796743	3.000000	1.745340	-0.962801	1.471233
18	36	-0.450333	0.796743	3.000000	1.828753	-0.125088	3.343717
19	36	-0.381051	0.796743	3.000000	1.917297	1.004958	4.126986
20	36	-0.311769	0.796743	3.000000	2.010770	-1.221777	1.932970
21	36	-0.242487	0.796743	3.000000	2.108547	-1.240930	-1.324860
22	36	-0.173205	0.796743	3.000000	2.209533	1.627647	7.280916
23	36	-0.103923	0.796743	3.000000	2.312149	0.611348	4.125660
24	36	-0.034641	0.796743	3.000000	2.414356	1.625399	7.875248
25	36	0.034641	0.796743	3.000000	2.513716	0.324076	4.433829
26	36	0.103923	0.796743	3.000000	2.607473	-0.378960	2.500029
27	36	0.173205	0.796743	3.000000	2.692675	-0.327188	2.004931
28	36	0.242487	0.796743	3.000000	2.766306	-1.572299	-0.768227
29	36	0.311769	0.796743	3.000000	2.825431	1.453823	7.729835
30	36	0.381051	0.796743	3.000000	2.867350	-0.514185	1.430090
31	36	0.450333	0.796743	3.000000	2.889735	1.212695	5.900914
32	36	0.519615	0.796743	3.000000	2.890768	1.342304	7.116944
33	36	0.588897	0.796743	3.000000	2.869240	-1.305452	0.026330
34	36	0.658179	0.796743	3.000000	2.824633	0.469650	3.899857
35	36	0.727461	0.796743	3.000000	2.757169	-0.855742	0.477079
36	36	0.796743	0.796743	3.000000	2.667816	-1.599148	-2.365760
37	36	0.866025	0.796743	3.000000	2.558268	-1.539800	-1.369700
38	36	0.935307	0.796743	3.000000	2.430884	-0.562785	3.104617
39	36	1.004589	0.796743	3.000000	2.288602	-0.135294	4.489087
40	36	1.073872	0.796743	3.000000	2.134821	0.102422	5.309417
41	36	1.143154	0.796743	3.000000	1.973280	1.437891	5.495029
42	36	1.212436	0.796743	3.000000	1.807906	0.073548	2.928204
43	36	1.281718	0.796743	3.000000	1.642679	-0.728827	3.724299
44	36	1.351000	0.796743	3.000000	1.481490	0.287326	2.650038
45	36	1.420282	0.796743	3.000000	1.328017	-1.186532	0.763571
46	36	1.489564	0.796743	3.000000	1.185618	1.408717	4.682522
47	36	1.558846	0.796743	3.000000	1.057250	0.843549	2.712295
48	36	1.628128	0.796743	3.000000	0.945409	-1.668652	2.188944
49	36	1.697410	0.796743	3.000000	0.852104	-0.654141	4.018992
0	37	-1.697410	0.866025	3.000000	1.139801	-0.166584	1.210716
1	37	-1.628128	0.866025	3.000000	1.078850	0.754971	2.525281
2	37	-1.558846	0.866025	3.000000	1.035755	1.623784	3.721114
3	37	-1.489564	0.866025	3.000000	1.009455	0.832887	2.435322
4	37	-1.420282	0.866025	3.000000	0.998466	-1.362009	3.813285
5	37	-1.351000	0.866025	3.000000	1.001038	1.640695	4.596027
6	37	-1.281718	0.866025	3.000000	1.015304	-1.250174	1.717584
7	37	-1.212436	0.866025	3.000000	1.039432	1.758569	5.181092
8	37	-1.143154	0.866025	3.000000	1.071741	0.239603	2.980471
9	37	-1.073872	0.866025	3.000000	1.110807	-0.984018	2.948436
10	37	-1.004589	0.866025	3.000000	1.155522	-1.397394	1.003164
11	37	-0.935307	0.866025	3.000000	1.205132	0.482756	3.219303
12	37	-0.866025	0.866025	3.000000	1.259229	0.890868	4.286711
13	37	-0.796743	0.866025	3.000000	1.317716	1.316181	5.946244
14	37	-0.727461	0.866025	3.000000	1.380735	0.997041	5.645318
15	37	-0.658179	0.866025	3.000000	1.448581	0.388023	2.394239
16	37	-0.588897	0.866025	3.000000	1.521596	0.314696	3.014666
17	37	-0.519615	0.866025	3.000000	1.600052	-1.576129	-0.811209
18	37	-0.450333	0.866025	3.000000	1.684040	-0.585141	1.258454
19	37	-0.381051	0.866025	3.000000	1.773372	-1.433296	-0.278909
20	37	-0.311769	0.866025	3.000000	1.867498	-1.214647	0.077374
21	37	-0.242487	0.866025	3.000000	1.965447	-1.620694	-0.397028
22	37	-0.173205	0.866025	3.000000	2.065803	0.650153	4.155229
23	37	-0.103923	0.866025	3.000000	2.166710	1.574239	5.856369
24	37	-0.034641	0.866025	3.000000	2.265911	-0.943776	-0.370253
25	37	0.034641	0.866025	3.000000	2.360825	-0.822449	-0.951204
26	37	0.103923	0.866025	3.000000	2.448637	-0.600989	1.431268
27	37	0.173205	0.866025	3.000000	2.526429	1.265912	5.904252
28	37	0.242487	0.866025	3.000000	2.591313	-0.524418	2.733320
29	37	0.311769	0.866025	3.000000	2.640574	1.619755	6.876701
30	37	0.381051	0.866025	3.000000	2.671814	-1.243266	-0.505679
31	37	0.450333	0.866025	3.000000	2.683082	1.651698	7.765883
32	37	0.519615	0.866025	3.000000	2.672987	-1.135001	0.563104
33	37	0.588897	0.866025	3.000000	2.640790	0.325826	5.940541
34	37	0.658179	0.866025	3.000000	2.586457	1.590479	7.310432
35	37	0.727461	0.866025	3.000000	2.510687	0.867082	6.549120
36	37	0.796743	0.866025	3.000000	2.414899	1.325829	5.605507
37	37	0.866025	0.866025	3.000000	2.301191	0.821647	4.845452
38	37	0.935307	0.866025	3.000000	2.172261	-0.756196	1.495369
39	37	1.004589	0.866025	3.000000	2.031303	-0.344972	0.582253
40	37	1.073872	0.866025	3.000000	1.881888	1.080366	5.159353
41	37	1.143154	0.866025	3.000000	1.727825	-1.686123	1.874072
42	37	1.212436	0.866025	3.000000	1.573018	1.717180	5.575999
43	37	1.281718	0.866025	3.000000	1.421329	-0.834929	1.026479
44	37	1.351000	0.866025	3.000000	1.276442	0.292951	2.807354
45	37	1.420282	0.866025	3.000000	1.141755	1.258080	4.392428
46	37	1.489564	0.866025	3.000000	1.020285	-0.533150	2.157126
47	37	1.558846	0.866025	3.000000	0.914601	0.374700	3.011072
48	37	1.628128	0.866025	3.000000	0.826786	0.366542	4.665562
49	37	1.697410	0.866025	3.000000	0.758424	-0.427471	3.198929
0	38	-1.697410	0.935307	3.000000	1.145515	-0.359797	3.049274
1	38	-1.628128	0.935307	3.000000	1.071523	0.239345	2.814222
2	38	-1.558846	0.935307	3.000000	1.014754	-0.825409	1.980848
3	38	-1.489564	0.935307	3.000000	0.974390	0.874190	3.609264
4	38	-1.420282	0.935307	3.000000	0.949214	-0.166388	2.166217
5	38	-1.351000	0.935307	3.000000	0.937758	0.474644	3.310900
6	38	-1.281718	0.935307	3.000000	0.938448	-0.031782	1.693676
7	38	-1.212436	0.935307	3.000000	0.949732	-0.205348	5.204441
8	38	-1.143154	0.935307	3.000000	0.970195	1.237829	4.683824
9	38	-1.073872	0.935307	3.000000	0.998643	-0.895140	1.829623
10	38	-1.004589	0.935307	3.000000	1.034158	-0.324555	3.209626
11	38	-0.935307	0.935307	3.000000	1.076112	-1.617887	0.958382
12	38	-0.866025	0.935307	3.000000	1.124163	0.151159	2.656423
13	38	-0.796743	0.935307	3.000000	1.178200	-1.620243	1.395062
14	38	-0.727461	0.935307	3.000000	1.238283	-0.010393	3.514483
15	38	-0.658179	0.935307	3.000000	1.304548	-0.743467	1.185028
16	38	-0.588897	0.935307	3.000000	1.377108	1.264131	3.705571
17	38	-0.519615	0.935307	3.000000	1.455946	1.456504	5.907565
18	38	-0.450333	0.935307	3.000000	1.540823	-0.418056	0.681728
19	38	-0.381051	0.935307	3.000000	1.631188	0.717052	2.286417
20	38	-0.311769	0.935307	3.000000	1.726116	0.519513	3.587490
21	38	-0.242487	0.935307	3.000000	1.824274	0.954913	5.159399
22	38	-0.173205	0.935307	3.000000	1.923910	1.665069	6.298182
23	38	-0.103923	0.935307	3.000000	2.022883	0.217348	5.238186
24	38	-0.034641	0.935307	3.000000	2.118717	-0.089164	1.897900
25	38	0.034641	0.935307	3.000000	2.208692	0.130110	3.327464
26	38	0.103923	0.935307	3.000000	2.289946	1.333512	7.753144
27	38	0.173205	0.935307	3.000000	2.359612	-0.702729	1.339762
28	38	0.242487	0.935307	3.000000	2.414950	-0.740153	1.370042
29	38	0.311769	0.935307	3.000000	2.453490	-0.946577	3.294683
30	38	0.381051	0.935307	3.000000	2.473162	-0.924963	-0.705929
31	38	0.450333	0.935307	3.000000	2.472418	0.806346	5.923783
32	38	0.519615	0.935307	3.000000	2.450326	-1.412456	0.343984
33	38	0.588897	0.935307	3.000000	2.406637	-0.082259	3.695657
34	38	0.658179	0.935307	3.000000	2.341825	0.973500	6.590621
35	38	0.727461	0.935307	3.000000	2.257087	-0.785501	0.918034
36	38	0.796743	0.935307	3.000000	2.154307	-1.284412	-0.049564
37	38	0.866025	0.935307	3.000000	2.035998	1.545689	6.483667
38	38	0.935307	0.935307	3.000000	1.905203	1.138249	4.861141
39	38	1.004589	0.935307	3.000000	1.765377	-0.560253	2.124316
40	38	1.073872	0.935307	3.000000	1.620259	0.618863	2.558927
41	38	1.143154	0.935307	3.000000	1.473726	1.423753	5.620175
42	38	1.212436	0.935307	3.000000	1.329649	-1.558441	2.274826
43	38	1.281718	0.935307	3.000000	1.191763	-0.755468	1.648589
44	38	1.351000	0.935307	3.000000	1.063536	-0.769129	2.547528
45	38	1.420282	0.935307	3.000000	0.948075	-1.476171	1.558304
46	38	1.489564	0.935307	3.000000	0.848043	-1.130669	2.672503
47	38	1.558846	0.935307	3.000000	0.765613	1.173586	4.820380
48	38	1.628128	0.935307	3.000000	0.702442	-0.665349	3.346503
49	38	1.697410	0.935307	3.000000	0.659681	1.354163	2.099391
