u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y
42	26	1.212436	0.103923	3.000000	4	-4	-1.231490	-0.461694	2.562610
43	26	1.281718	0.103923	3.000000	3	-3	0.702567	0.724324	5.624287
44	26	1.351000	0.103923	3.000000	3	-3	-0.502906	1.361192	0.009858
45	26	1.420282	0.103923	3.000000	3	-3	0.280281	1.734686	1.822682
46	26	1.489564	0.103923	3.000000	3	-3	-0.323245	0.479959	4.018893
47	26	1.558846	0.103923	3.000000	2	-2	0.485041	0.520293	4.985524
48	26	1.628128	0.103923	3.000000	2	-2	0.327740	-0.068977	6.742256
49	26	1.697410	0.103923	3.000000	2	-2	-1.478501	-0.300369	5.183214
0	27	-1.697410	0.173205	3.000000	1	-1	0.693340	0.851221	6.478945
1	27	-1.628128	0.173205	3.000000	1	-1	0.929697	-1.315267	9.300530
2	27	-1.558846	0.173205	3.000000	1	-1	-0.786968	0.998497	3.673887
3	27	-1.489564	0.173205	3.000000	1	-1	-1.117794	0.826161	4.109292
4	27	-1.420282	0.173205	3.000000	2	-2	-1.326678	-0.158947	4.206282
5	27	-1.351000	0.173205	3.000000	2	-2	0.994504	-0.336033	7.915180
6	27	-1.281718	0.173205	3.000000	2	-2	-1.387067	0.931456	0.138401
7	27	-1.212436	0.173205	3.000000	2	-2	-0.358948	1.182006	2.081545
8	27	-1.143154	0.173205	3.000000	2	-2	-1.617804	-0.881468	5.219777
9	27	-1.073872	0.173205	3.000000	2	-2	1.478008	-1.108134	9.735917
10	27	-1.004589	0.173205	3.000000	2	-2	-1.438288	-0.671662	5.015618
11	27	-0.935307	0.173205	3.000000	2	-2	-0.252174	0.160667	5.548571
12	27	-0.866025	0.173205	3.000000	2	-2	0.962639	-1.572433	12.563566
13	27	-0.796743	0.173205	3.000000	2	-2	0.408812	0.491372	5.072283
14	27	-0.727461	0.173205	3.000000	3	-3	-1.505598	-0.673327	6.656980
15	27	-0.658179	0.173205	3.000000	3	-3	-0.326768	0.031378	4.093359
16	27	-0.588897	0.173205	3.000000	3	-3	-0.130012	0.831152	2.794999
17	27	-0.519615	0.173205	3.000000	3	-3	-0.201546	1.146588	2.904170
18	27	-0.450333	0.173205	3.000000	3	-3	1.017310	0.366179	9.920969
19	27	-0.381051	0.173205	3.000000	3	-3	-0.971677	-1.075566	6.045160
20	27	-0.311769	0.173205	3.000000	3	-3	0.763671	-0.572852	10.200729
21	27	-0.242487	0.173205	3.000000	3	-3	-1.282010	0.554789	2.140152
22	27	-0.173205	0.173205	3.000000	3	-3	-0.391159	-0.480445	5.674988
23	27	-0.103923	0.173205	3.000000	4	-4	-1.646805	1.000036	-5.720701
24	27	-0.034641	0.173205	3.000000	4	-4	0.563872	-0.313513	9.585267
25	27	0.034641	0.173205	3.000000	4	-4	0.363588	-1.013066	12.498940
26	27	0.103923	0.173205	3.000000	4	-4	0.998390	0.390639	9.140503
27	27	0.173205	0.173205	3.000000	4	-4	1.496088	0.689501	8.040235
28	27	0.242487	0.173205	3.000000	4	-4	-0.769536	1.761033	-3.520598
29	27	0.311769	0.173205	3.000000	4	-4	1.303434	0.061713	11.528718
30	27	0.381051	0.173205	3.000000	4	-4	-0.190032	-0.678648	7.356660
31	27	0.450333	0.173205	3.000000	4	-4	0.489299	-1.569472	14.003194
32	27	0.519615	0.173205	3.000000	4	-4	1.507726	-0.956137	14.961944
33	27	0.588897	0.173205	3.000000	4	-4	0.474488	-0.041040	7.826268
34	27	0.658179	0.173205	3.000000	4	-4	0.047652	0.068005	6.192311
35	27	0.727461	0.173205	3.000000	4	-4	-0.927577	1.334575	-4.294256
36	27	0.796743	0.173205	3.000000	4	-4	-0.675941	0.016289	2.672704
37	27	0.866025	0.173205	3.000000	4	-4	-1.399819	-0.486968	1.197045
38	27	0.935307	0.173205	3.000000	4	-4	-0.892203	0.344489	0.327449
39	27	1.004589	0.173205	3.000000	4	-4	-1.455950	0.051991	0.279076
40	27	1.073872	0.173205	3.000000	4	-4	1.731829	0.266933	11.926202
41	27	1.143154	0.173205	3.000000	4	-4	1.638132	1.528767	6.647942
42	27	1.212436	0.173205	3.000000	4	-4	1.061363	0.975191	8.294386
43	27	1.281718	0.173205	3.000000	3	-3	0.776544	0.256616	7.613096
44	27	1.351000	0.173205	3.000000	3	-3	1.504653	1.726281	5.303306
45	27	1.420282	0.173205	3.000000	3	-3	-0.901259	-0.726437	5.128870
46	27	1.489564	0.173205	3.000000	3	-3	-1.310425	-1.580774	5.300204
47	27	1.558846	0.173205	3.000000	2	-2	0.441094	0.704056	5.751446
48	27	1.628128	0.173205	3.000000	2	-2	1.617024	-0.228326	10.251329
49	27	1.697410	0.173205	3.000000	2	-2	0.361167	-1.321898	8.989926
0	28	-1.697410	0.242487	3.000000	1	-1	0.901020	0.349477	7.018791
1	28	-1.628128	0.242487	3.000000	1	-1	-0.439572	-0.019568	5.213497
2	28	-1.558846	0.242487	3.000000	1	-1	-0.910735	-1.238446	6.133892
3	28	-1.489564	0.242487	3.000000	1	-1	1.206830	0.927838	6.543214
4	28	-1.420282	0.242487	3.000000	2	-2	-1.053257	-1.330889	6.557472
5	28	-1.351000	0.242487	3.000000	2	-2	0.508683	-1.010582	8.738341
6	28	-1.281718	0.242487	3.000000	2	-2	0.651433	-0.328710	7.972967
7	28	-1.212436	0.242487	3.000000	2	-2	1.312678	0.593814	5.702875
8	28	-1.143154	0.242487	3.000000	2	-2	1.734980	-0.621358	12.053752
9	28	-1.073872	0.242487	3.000000	2	-2	-0.693761	-0.329115	6.506674
10	28	-1.004589	0.242487	3.000000	2	-2	-0.947210	1.643770	-0.204888
11	28	-0.935307	0.242487	3.000000	2	-2	-1.118160	0.300312	3.380014
12	28	-0.866025	0.242487	3.000000	2	-2	0.617825	-1.239019	9.455447
13	28	-0.796743	0.242487	3.000000	2	-2	1.601432	0.579127	8.588957
14	28	-0.727461	0.242487	3.000000	3	-3	1.164994	-1.492707	14.659584
15	28	-0.658179	0.242487	3.000000	3	-3	-0.255476	-0.965400	8.408636
16	28	-0.588897	0.242487	3.000000	3	-3	-1.150884	0.669383	2.148533
17	28	-0.519615	0.242487	3.000000	3	-3	0.458866	1.003417	5.341955
18	28	-0.450333	0.242487	3.000000	3	-3	-1.194219	1.710532	-1.609000
19	28	-0.381051	0.242487	3.000000	3	-3	-0.468986	-1.397782	8.920337
20	28	-0.311769	0.242487	3.000000	3	-3	1.536620	-0.274498	11.427785
21	28	-0.242487	0.242487	3.000000	3	-3	1.268619	-0.098488	10.410707
22	28	-0.173205	0.242487	3.000000	3	-3	0.071374	1.057384	3.751368
23	28	-0.103923	0.242487	3.000000	4	-4	-0.784060	0.842156	1.120257
24	28	-0.034641	0.242487	3.000000	4	-4	-1.239656	-1.342404	7.521532
25	28	0.034641	0.242487	3.000000	4	-4	0.007946	1.750987	-0.919072
26	28	0.103923	0.242487	3.000000	4	-4	-0.066110	1.495903	-0.461778
27	28	0.173205	0.242487	3.000000	4	-4	-0.211502	-1.201862	9.312081
28	28	0.242487	0.242487	3.000000	4	-4	0.756559	0.857888	5.961564
29	28	0.311769	0.242487	3.000000	4	-4	0.234482	0.412989	4.986163
30	28	0.381051	0.242487	3.000000	4	-4	0.544298	1.416354	1.359009
31	28	0.450333	0.242487	3.000000	4	-4	-1.118878	0.313342	-0.305880
32	28	0.519615	0.242487	3.000000	4	-4	-0.955011	-1.332414	8.418587
33	28	0.588897	0.242487	3.000000	4	-4	-0.201301	-0.875335	7.007955
34	28	0.658179	0.242487	3.000000	4	-4	-0.493114	-1.075576	9.643300
35	28	0.727461	0.242487	3.000000	4	-4	-1.147474	1.761659	-3.533828
36	28	0.796743	0.242487	3.000000	4	-4	0.014929	-0.557874	9.413416
37	28	0.866025	0.242487	3.000000	4	-4	-0.172650	0.961103	1.416994
38	28	0.935307	0.242487	3.000000	4	-4	0.322642	1.060879	2.214234
39	28	1.004589	0.242487	3.000000	4	-4	-0.039217	-1.333223	12.913491
40	28	1.073872	0.242487	3.000000	4	-4	-0.287962	-0.740048	8.584650
41	28	1.143154	0.242487	3.000000	4	-4	-1.267083	-0.203750	2.941423
42	28	1.212436	0.242487	3.000000	4	-4	-1.695069	0.870153	-4.258092
43	28	1.281718	0.242487	3.000000	3	-3	0.084157	1.176767	4.530705
44	28	1.351000	0.242487	3.000000	3	-3	-0.910550	-1.286785	6.560865
45	28	1.420282	0.242487	3.000000	3	-3	0.911165	-1.350383	12.007321
46	28	1.489564	0.242487	3.000000	3	-3	-0.665681	-1.139540	8.217811
47	28	1.558846	0.242487	3.000000	2	-2	1.534115	-1.517381	12.937323
48	28	1.628128	0.242487	3.000000	2	-2	-0.447760	-1.101379	7.846868
49	28	1.697410	0.242487	3.000000	2	-2	0.022983	-1.225096	9.463765
0	29	-1.697410	0.311769	3.000000	1	-1	-1.319305	-1.250873	6.739768
1	29	-1.628128	0.311769	3.000000	1	-1	-0.125586	0.138810	5.858799
2	29	-1.558846	0.311769	3.000000	2	-2	1.515842	0.681239	8.555940
3	29	-1.489564	0.311769	3.000000	2	-2	1.491340	-1.170379	12.526835
4	29	-1.420282	0.311769	3.000000	2	-2	0.191121	-1.240535	8.360056
5	29	-1.351000	0.311769	3.000000	2	-2	-0.014002	-0.191517	6.671328
6	29	-1.281718	0.311769	3.000000	2	-2	-0.738069	-0.342058	5.828312
7	29	-1.212436	0.311769	3.000000	2	-2	-0.485574	-1.360072	8.034718
8	29	-1.143154	0.311769	3.000000	2	-2	0.724066	0.773189	5.068622
9	29	-1.073872	0.311769	3.000000	2	-2	1.315788	-1.028154	11.861965
10	29	-1.004589	0.311769	3.000000	2	-2	0.541570	-0.559253	6.460776
11	29	-0.935307	0.311769	3.000000	2	-2	-0.795684	-0.254397	5.471966
12	29	-0.866025	0.311769	3.000000	2	-2	0.257359	1.519233	3.376298
13	29	-0.796743	0.311769	3.000000	2	-2	-1.259020	1.413838	1.212900
14	29	-0.727461	0.311769	3.000000	3	-3	0.794061	1.457332	1.896776
15	29	-0.658179	0.311769	3.000000	3	-3	-0.334374	-1.038082	10.241529
16	29	-0.588897	0.311769	3.000000	3	-3	1.719649	-0.948479	14.336419
17	29	-0.519615	0.311769	3.000000	3	-3	0.361816	0.688979	4.164323
18	29	-0.450333	0.311769	3.000000	3	-3	-1.334059	0.908999	-0.001381
19	29	-0.381051	0.311769	3.000000	3	-3	-1.363693	-1.191025	5.968170
20	29	-0.311769	0.311769	3.000000	3	-3	-0.924383	1.152627	-0.228861
21	29	-0.242487	0.311769	3.000000	3	-3	-0.361983	-1.501441	8.154407
22	29	-0.173205	0.311769	3.000000	3	-3	0.205032	-0.765029	7.860722
23	29	-0.103923	0.311769	3.000000	4	-4	-0.735635	-0.811973	5.767191
24	29	-0.034641	0.311769	3.000000	4	-4	-0.383132	-1.663694	11.828144
25	29	0.034641	0.311769	3.000000	4	-4	-0.714500	0.940130	-0.100112
26	29	0.103923	0.311769	3.000000	4	-4	-0.574710	-1.111921	9.662698
27	29	0.173205	0.311769	3.000000	4	-4	-0.128859	-1.288059	10.575401
28	29	0.242487	0.311769	3.000000	4	-4	-0.134860	0.562138	3.448221
29	29	0.311769	0.311769	3.000000	4	-4	0.068578	-0.675290	9.060739
30	29	0.381051	0.311769	3.000000	4	-4	1.506324	-0.233956	12.359732
31	29	0.450333	0.311769	3.000000	4	-4	-1.434351	-0.405098	-0.164738
32	29	0.519615	0.311769	3.000000	4	-4	0.242463	1.421660	-0.809541
33	29	0.588897	0.311769	3.000000	4	-4	-0.543779	1.583317	-3.708090
34	29	0.658179	0.311769	3.000000	4	-4	-0.805261	1.626525	-4.204099
35	29	0.727461	0.311769	3.000000	4	-4	-1.374233	-0.199268	1.985592
36	29	0.796743	0.311769	3.000000	4	-4	-1.679902	-1.252428	2.288050
37	29	0.866025	0.311769	3.000000	4	-4	-0.241686	-0.445820	8.226496
38	29	0.935307	0.311769	3.000000	4	-4	-0.957828	0.178768	2.909499
39	29	1.004589	0.311769	3.000000	4	-4	1.525155	-0.829803	14.892906
40	29	1.073872	0.311769	3.000000	4	-4	-0.910426	-1.272374	9.367397
41	29	1.143154	0.311769	3.000000	4	-4	1.237706	-0.622407	13.067993
42	29	1.212436	0.311769	3.000000	3	-3	-0.832106	0.018167	2.899080
43	29	1.281718	0.311769	3.000000	3	-3	-0.244609	1.394468	0.637420
44	29	1.351000	0.311769	3.000000	3	-3	1.300870	-1.045709	14.816985
45	29	1.420282	0.311769	3.000000	3	-3	-0.574976	-0.410930	3.673163
46	29	1.489564	0.311769	3.000000	3	-3	-0.089901	-1.651966	10.429952
47	29	1.558846	0.311769	3.000000	2	-2	0.437042	1.192949	3.993855
48	29	1.628128	0.311769	3.000000	2	-2	0.813645	0.821371	6.279032
49	29	1.697410	0.311769	3.000000	2	-2	1.323181	1.336100	5.791888
0	30	-1.697410	0.381051	3.000000	2	-2	-1.264615	0.863925	2.807507
1	30	-1.628128	0.381051	3.000000	2	-2	-0.230256	0.274609	4.758131
2	30	-1.558846	0.381051	3.000000	2	-2	0.690724	-0.577634	8.627209
3	30	-1.489564	0.381051	3.000000	2	-2	-0.141165	-0.074636	5.288702
4	30	-1.420282	0.381051	3.000000	2	-2	-0.286057	0.958979	4.232597
5	30	-1.351000	0.381051	3.000000	2	-2	-0.812939	0.027390	3.899335
6	30	-1.281718	0.381051	3.000000	2	-2	-0.837863	1.496338	0.369319
7	30	-1.212436	0.381051	3.000000	2	-2	1.525054	1.706667	6.042406
8	30	-1.143154	0.381051	3.000000	2	-2	1.279490	1.311457	6.170670
9	30	-1.073872	0.381051	3.000000	2	-2	1.630530	-1.336339	11.237557
10	30	-1.004589	0.381051	3.000000	2	-2	0.053403	-1.408725	10.170662
11	30	-0.935307	0.381051	3.000000	2	-2	-0.195184	-0.080826	6.272191
12	30	-0.866025	0.381051	3.000000	2	-2	-1.027053	-0.178091	5.202755
13	30	-0.796743	0.381051	3.000000	2	-2	-0.358209	-0.073602	5.284288
14	30	-0.727461	0.381051	3.000000	3	-3	1.696479	-0.149591	10.247827
15	30	-0.658179	0.381051	3.000000	3	-3	0.862449	-0.961657	10.643613
16	30	-0.588897	0.381051	3.000000	3	-3	1.071709	1.730272	2.917959
17	30	-0.519615	0.381051	3.000000	3	-3	1.528216	0.587200	8.707502
18	30	-0.450333	0.381051	3.000000	3	-3	0.396468	0.248830	6.667251
19	30	-0.381051	0.381051	3.000000	3	-3	-1.093672	-1.647416	7.558584
20	30	-0.311769	0.381051	3.000000	3	-3	-1.217207	-0.592635	4.553675
21	30	-0.242487	0.381051	3.000000	3	-3	1.662540	-0.454285	13.468964
22	30	-0.173205	0.381051	3.000000	3	-3	-0.470689	-1.484363	8.032896
23	30	-0.103923	0.381051	3.000000	3	-3	1.587008	-0.401483	12.361693
24	30	-0.034641	0.381051	3.000000	4	-4	1.028716	0.126709	9.942506
25	30	0.034641	0.381051	3.000000	4	-4	-1.390404	1.318513	-4.210838
26	30	0.103923	0.381051	3.000000	4	-4	1.650020	-0.991584	16.585803
27	30	0.173205	0.381051	3.000000	4	-4	0.333336	0.270341	5.639511
28	30	0.242487	0.381051	3.000000	4	-4	0.490692	1.708732	0.588509
29	30	0.311769	0.381051	3.000000	4	-4	1.250041	-1.541745	18.851446
30	30	0.381051	0.381051	3.000000	4	-4	1.419485	0.268544	11.286020
31	30	0.450333	0.381051	3.000000	4	-4	0.750170	-0.767910	13.691929
32	30	0.519615	0.381051	3.000000	4	-4	0.858459	1.184252	5.150498
33	30	0.588897	0.381051	3.000000	4	-4	-0.355405	-0.902276	8.270907
34	30	0.658179	0.381051	3.000000	4	-4	-1.013288	1.614130	-5.297081
35	30	0.727461	0.381051	3.000000	4	-4	-0.717872	-0.369843	3.756791
36	30	0.796743	0.381051	3.000000	4	-4	0.520429	0.714258	6.272080
37	30	0.866025	0.381051	3.000000	4	-4	-0.999796	0.904020	-2.541300
38	30	0.935307	0.381051	3.000000	4	-4	-1.607391	0.166280	-2.011001
39	30	1.004589	0.381051	3.000000	4	-4	-0.061599	-1.053886	11.389300
40	30	1.073872	0.381051	3.000000	4	-4	-0.015132	-0.830925	10.859467
41	30	1.143154	0.381051	3.000000	4	-4	1.656747	1.267821	7.678506
42	30	1.212436	0.381051	3.000000	3	-3	0.782305	-1.037017	13.252319
43	30	1.281718	0.381051	3.000000	3	-3	0.305325	0.474767	5.184376
44	30	1.351000	0.381051	3.000000	3	-3	0.351488	-0.167449	7.653388
45	30	1.420282	0.381051	3.000000	3	-3	-1.676627	1.188678	-2.181062
46	30	1.489564	0.381051	3.000000	2	-2	-0.104845	-0.218429	6.553789
47	30	1.558846	0.381051	3.000000	2	-2	1.124745	-0.475512	9.814293
48	30	1.628128	0.381051	3.000000	2	-2	1.216636	1.259026	6.250086
49	30	1.697410	0.381051	3.000000	2	-2	0.691398	1.283235	4.481430
0	31	-1.697410	0.450333	3.000000	2	-2	-0.083588	0.277716	5.422893
1	31	-1.628128	0.450333	3.000000	2	-2	1.340527	0.519342	8.871942
2	31	-1.558846	0.450333	3.000000	2	-2	-0.320984	-1.509384	8.243059
3	31	-1.489564	0.450333	3.000000	2	-2	-1.678595	-1.248526	4.076588
4	31	-1.420282	0.450333	3.000000	2	-2	0.156654	-0.895948	8.336998
5	31	-1.351000	0.450333	3.000000	2	-2	0.639263	1.432987	4.786996
6	31	-1.281718	0.450333	3.000000	2	-2	1.211699	-1.473365	11.283428
7	31	-1.212436	0.450333	3.000000	2	-2	-0.591640	-0.730721	4.963925
8	31	-1.143154	0.450333	3.000000	2	-2	0.366805	0.644605	5.561316
9	31	-1.073872	0.450333	3.000000	2	-2	1.273013	-1.137283	10.847723
10	31	-1.004589	0.450333	3.000000	2	-2	0.509437	-0.286408	6.623207
11	31	-0.935307	0.450333	3.000000	2	-2	-0.579677	0.143294	7.469638
12	31	-0.866025	0.450333	3.000000	2	-2	1.306545	-1.393678	12.124297
13	31	-0.796743	0.450333	3.000000	2	-2	-1.174776	-0.646857	6.733525
14	31	-0.727461	0.450333	3.000000	3	-3	-1.348764	0.192422	2.215616
15	31	-0.658179	0.450333	3.000000	3	-3	0.023872	0.737068	4.528970
16	31	-0.588897	0.450333	3.000000	3	-3	-0.004937	-1.438442	8.170385
17	31	-0.519615	0.450333	3.000000	3	-3	-0.301701	-1.660977	9.519594
18	31	-0.450333	0.450333	3.000000	3	-3	1.226850	0.853091	8.947745
19	31	-0.381051	0.450333	3.000000	3	-3	-0.351832	-1.025958	7.009240
20	31	-0.311769	0.450333	3.000000	3	-3	-1.553934	-1.584563	6.814458
21	31	-0.242487	0.450333	3.000000	3	-3	-1.543118	-1.385974	7.549134
22	31	-0.173205	0.450333	3.000000	3	-3	1.026450	0.852134	7.937622
23	31	-0.103923	0.450333	3.000000	3	-3	-0.407756	0.325050	3.486984
24	31	-0.034641	0.450333	3.000000	4	-4	-0.058951	-0.299750	8.828767
25	31	0.034641	0.450333	3.000000	4	-4	0.524119	-0.471545	9.996740
26	31	0.103923	0.450333	3.000000	4	-4	1.214147	1.287499	5.873020
27	31	0.173205	0.450333	3.000000	4	-4	1.194770	0.607324	8.540787
28	31	0.242487	0.450333	3.000000	4	-4	-1.391347	0.984806	-3.756869
29	31	0.311769	0.450333	3.000000	4	-4	1.390611	-0.856193	15.077469
30	31	0.381051	0.450333	3.000000	4	-4	-1.253156	1.148442	-3.841640
31	31	0.450333	0.450333	3.000000	4	-4	0.182592	0.877406	4.170026
32	31	0.519615	0.450333	3.000000	4	-4	1.382187	1.175886	8.259069
33	31	0.588897	0.450333	3.000000	4	-4	0.860011	0.722436	6.821731
34	31	0.658179	0.450333	3.000000	4	-4	1.392317	-1.068117	15.847966
35	31	0.727461	0.450333	3.000000	4	-4	-0.974589	0.682412	0.295735
36	31	0.796743	0.450333	3.000000	4	-4	-0.022780	1.614786	-0.733217
37	31	0.866025	0.450333	3.000000	4	-4	-1.266553	-1.309921	6.558498
38	31	0.935307	0.450333	3.000000	4	-4	-1.524039	-0.910740	4.692712
39	31	1.004589	0.450333	3.000000	4	-4	-0.161088	-0.877850	8.043937
40	31	1.073872	0.450333	3.000000	4	-4	0.461506	-0.257185	7.125458
41	31	1.143154	0.450333	3.000000	3	-3	-0.080706	-0.598574	8.033887
42	31	1.212436	0.450333	3.000000	3	-3	0.022958	-0.709355	6.272380
43	31	1.281718	0.450333	3.000000	3	-3	-0.470378	-1.365642	9.983220
44	31	1.351000	0.450333	3.000000	3	-3	-1.520789	-1.509129	6.296893
45	31	1.420282	0.450333	3.000000	3	-3	-1.456988	-0.346369	2.397246
46	31	1.489564	0.450333	3.000000	2	-2	-1.536315	1.738616	-1.882179
47	31	1.558846	0.450333	3.000000	2	-2	-0.526080	1.330276	2.582713
48	31	1.628128	0.450333	3.000000	2	-2	1.042854	0.777885	6.679904
49	31	1.697410	0.450333	3.000000	2	-2	0.096995	0.635201	5.805729
0	32	-1.697410	0.519615	3.000000	2	-2	0.271030	-0.957608	7.204050
1	32	-1.628128	0.519615	3.000000	2	-2	0.654631	-0.815829	8.724174
2	32	-1.558846	0.519615	3.000000	2	-2	0.600526	-1.467844	10.631836
3	32	-1.489564	0.519615	3.000000	2	-2	1.249453	1.699874	5.239134
4	32	-1.420282	0.519615	3.000000	2	-2	-0.432373	0.018660	6.362896
5	32	-1.351000	0.519615	3.000000	2	-2	0.021402	0.183595	6.144294
6	32	-1.281718	0.519615	3.000000	2	-2	-0.160196	0.792773	5.475060
7	32	-1.212436	0.519615	3.000000	2	-2	-1.679019	-1.158124	5.270206
8	32	-1.143154	0.519615	3.000000	2	-2	-1.278305	1.670872	0.895589
9	32	-1.073872	0.519615	3.000000	2	-2	1.101940	-1.519046	12.093006
10	32	-1.004589	0.519615	3.000000	2	-2	1.605749	-1.427975	13.297190
11	32	-0.935307	0.519615	3.000000	2	-2	-0.019777	-0.818042	6.541018
12	32	-0.866025	0.519615	3.000000	2	-2	-1.205447	1.436972	0.064239
13	32	-0.796743	0.519615	3.000000	2	-2	-0.519487	0.010308	5.502951
14	32	-0.727461	0.519615	3.000000	2	-2	-1.653154	1.772444	-0.322035
15	32	-0.658179	0.519615	3.000000	3	-3	-0.993197	-0.817932	5.612595
16	32	-0.588897	0.519615	3.000000	3	-3	0.559068	0.740875	4.986505
17	32	-0.519615	0.519615	3.000000	3	-3	-1.358937	-0.065421	3.437912
18	32	-0.450333	0.519615	3.000000	3	-3	-0.059591	-0.161904	8.248201
19	32	-0.381051	0.519615	3.000000	3	-3	-1.405920	1.757809	-4.405527
20	32	-0.311769	0.519615	3.000000	3	-3	-1.371692	-0.349356	4.180767
21	32	-0.242487	0.519615	3.000000	3	-3	-1.129477	1.320056	-1.636234
22	32	-0.173205	0.519615	3.000000	3	-3	-1.515278	0.766358	-2.277740
23	32	-0.103923	0.519615	3.000000	3	-3	-0.935894	1.042966	-0.361102
24	32	-0.034641	0.519615	3.000000	3	-3	-0.304789	0.903367	-0.402849
25	32	0.034641	0.519615	3.000000	4	-4	0.206099	1.001428	2.660208
26	32	0.103923	0.519615	3.000000	4	-4	-0.401858	-0.690324	8.101426
27	32	0.173205	0.519615	3.000000	4	-4	-0.140536	-1.465361	12.785898
28	32	0.242487	0.519615	3.000000	4	-4	-0.194211	0.710690	0.507302
29	32	0.311769	0.519615	3.000000	4	-4	1.341814	-0.716077	13.463510
30	32	0.381051	0.519615	3.000000	4	-4	-0.304799	0.240877	2.498735
31	32	0.450333	0.519615	3.000000	4	-4	-1.528989	0.822548	-2.449105
32	32	0.519615	0.519615	3.000000	4	-4	-1.364486	0.935779	-3.111341
33	32	0.588897	0.519615	3.000000	4	-4	-0.403364	-1.150082	9.660893
34	32	0.658179	0.519615	3.000000	4	-4	-0.109565	0.281187	3.136446
35	32	0.727461	0.519615	3.000000	4	-4	-0.263297	1.282122	-3.110054
36	32	0.796743	0.519615	3.000000	4	-4	-0.809078	-0.181055	4.576201
37	32	0.866025	0.519615	3.000000	4	-4	-0.912654	1.597406	-3.644504
38	32	0.935307	0.519615	3.000000	4	-4	-1.645723	-0.622109	2.032890
39	32	1.004589	0.519615	3.000000	4	-4	-1.541830	-1.573905	4.962991
40	32	1.073872	0.519615	3.000000	3	-3	0.152334	1.071190	0.389761
41	32	1.143154	0.519615	3.000000	3	-3	0.868455	-0.675460	9.903920
42	32	1.212436	0.519615	3.000000	3	-3	1.644014	0.715686	9.676025
43	32	1.281718	0.519615	3.000000	3	-3	-0.665110	0.850549	2.067735
44	32	1.351000	0.519615	3.000000	3	-3	-1.506656	0.800042	0.186805
45	32	1.420282	0.519615	3.000000	2	-2	1.444458	0.474516	8.366285
46	32	1.489564	0.519615	3.000000	2	-2	1.313689	1.449733	4.457139
47	32	1.558846	0.519615	3.000000	2	-2	0.393008	-0.603421	7.153400
48	32	1.628128	0.519615	3.000000	2	-2	0.224477	-1.046749	8.997598
49	32	1.697410	0.519615	3.000000	2	-2	0.251840	-0.963012	9.174427
0	33	-1.697410	0.588897	3.000000	2	-2	1.238884	-0.031132	7.247879
1	33	-1.628128	0.588897	3.000000	2	-2	-0.493086	1.358452	2.270946
2	33	-1.558846	0.588897	3.000000	2	-2	-1.680749	-0.897172	2.375811
3	33	-1.489564	0.588897	3.000000	2	-2	0.933254	-1.549519	11.362037
4	33	-1.420282	0.588897	3.000000	2	-2	0.119780	0.035123	5.697992
5	33	-1.351000	0.588897	3.000000	2	-2	1.151613	1.003221	8.442136
6	33	-1.281718	0.588897	3.000000	2	-2	-0.347188	-1.046374	6.462429
7	33	-1.212436	0.588897	3.000000	2	-2	-1.591910	0.809281	0.672590
8	33	-1.143154	0.588897	3.000000	2	-2	0.847351	-0.155981	7.340245
9	33	-1.073872	0.588897	3.000000	2	-2	-0.834434	-0.058338	3.767166
10	33	-1.004589	0.588897	3.000000	2	-2	0.034045	-1.184822	8.590921
11	33	-0.935307	0.588897	3.000000	2	-2	-0.483946	0.844134	4.807277
12	33	-0.866025	0.588897	3.000000	2	-2	1.014284	-0.843067	9.505066
13	33	-0.796743	0.588897	3.000000	2	-2	0.546004	-0.444087	7.454283
14	33	-0.727461	0.588897	3.000000	2	-2	1.466753	1.522828	5.989175
15	33	-0.658179	0.588897	3.000000	2	-2	1.741889	1.641148	8.031617
16	33	-0.588897	0.588897	3.000000	3	-3	1.374602	-1.673990	14.530910
17	33	-0.519615	0.588897	3.000000	3	-3	0.659077	0.760900	5.667592
18	33	-0.450333	0.588897	3.000000	3	-3	-0.506934	-0.876904	6.585942
19	33	-0.381051	0.588897	3.000000	3	-3	1.755353	0.168222	10.681778
20	33	-0.311769	0.588897	3.000000	3	-3	-0.945740	-0.501411	4.829093
21	33	-0.242487	0.588897	3.000000	3	-3	0.766087	-0.948201	11.611431
22	33	-0.173205	0.588897	3.000000	3	-3	1.718565	0.767332	9.556679
23	33	-0.103923	0.588897	3.000000	3	-3	0.507377	-1.215030	10.931614
24	33	-0.034641	0.588897	3.000000	3	-3	-1.447821	-0.548912	2.530408
25	33	0.034641	0.588897	3.000000	3	-3	0.357636	-0.044251	8.559407
26	33	0.103923	0.588897	3.000000	4	-4	-1.576699	1.307083	-7.264035
27	33	0.173205	0.588897	3.000000	4	-4	-0.371509	0.930820	0.393611
28	33	0.242487	0.588897	3.000000	4	-4	-0.233291	-1.436601	11.669686
29	33	0.311769	0.588897	3.000000	4	-4	-0.984214	-0.645750	5.578396
30	33	0.381051	0.588897	3.000000	4	-4	-0.898214	0.186266	0.894492
31	33	0.450333	0.588897	3.000000	4	-4	-0.934990	1.364186	-2.451683
32	33	0.519615	0.588897	3.000000	4	-4	-0.828526	-1.509338	8.346729
33	33	0.588897	0.588897	3.000000	4	-4	0.764860	-0.984715	12.662369
34	33	0.658179	0.588897	3.000000	4	-4	-0.506892	-0.826838	7.590596
